gvkey,datadate,fyear,cusip,at,xrd
4367,20121231,2012,G48833100,22795,257
4367,20131231,2013,G48833100,21977,265
4367,20141231,2014,G48833100,18889,290
4383,20100930,2010,49560105,6763.791,
4383,20110930,2011,49560105,7282.871,
4383,20120930,2012,49560105,7495.675,
4383,20130930,2013,49560105,7940.401,
4383,20140930,2014,49560105,8594.704,
4384,20111231,2011,56585W302,,
4384,20121231,2012,56585W302,4.017,0
4384,20131231,2013,56585W302,12.955,0
4384,20141231,2014,56585W302,59.486,0
4390,20100228,2009,293389102,432.699,
4390,20110228,2010,293389102,473.728,
4390,20120229,2011,293389102,531.962,
4390,20130228,2012,293389102,495.292,
4390,20140228,2013,293389102,536.347,
4409,20101231,2010,293904108,488.857,57.018
4409,20111231,2011,293904108,343.209,41.106
4409,20121231,2012,293904108,199.781,21.005
4409,20131231,2013,293904108,7.121,2.715
4409,20141231,2014,293904108,35.04,0
4412,20101231,2010,92831R201,337.24,3.569
4412,20111231,2011,92831R201,339.818,3.718
4412,20121231,2012,92831R201,346.261,3.845
4412,20131231,2013,92831R201,402.028,3.856
4412,20141231,2014,92831R201,428.977,5.662
4415,20100228,2009,294092101,51.729,0.809
4415,20110228,2010,294092101,54.051,1.662
4415,20120229,2011,294092101,67.786,1.4
4415,20130228,2012,294092101,60.568,1.169
4415,20140228,2013,294092101,56.192,1.73
4418,20100731,2010,294100102,115.245,9.704
4418,20110731,2011,294100102,109.474,7.806
4418,20120731,2012,294100102,69.123,6.293
4418,20130731,2013,294100102,58.958,3.889
4418,20140731,2014,294100102,64.411,3.141
4423,20101231,2010,294429105,3433.6,
4423,20111231,2011,294429105,3508.6,
4423,20121231,2012,294429105,4511.1,
4423,20131231,2013,294429105,4539.9,
4423,20141231,2014,294429105,4674.2,
4430,20101231,2010,26884L109,7098.438,
4430,20111231,2011,26884L109,8772.719,
4430,20121231,2012,26884L109,8849.862,
4430,20131231,2013,26884L109,9792.053,
4430,20141231,2014,26884L109,12064.9,
4439,20101231,2010,294821608,41706.501,4670.347
4439,20111231,2011,294821608,40785.749,4748.243
4439,20121231,2012,294821608,42258.967,5045.487
4439,20131231,2013,294821608,41894.668,5016.964
4439,20141231,2014,294821608,37517.797,4640.296
4448,20101231,2010,296056104,127.553,1.9
4448,20111231,2011,296056104,130.115,1.4
4448,20121231,2012,296056104,125.74,1.6
4448,20131231,2013,296056104,141.974,1.8
4448,20141231,2014,296056104,127.881,1.7
4450,20100630,2010,296650104,31.167,0.05
4450,20110630,2011,296650104,31.869,0.05
4450,20120630,2012,296650104,32.785,0.14
4450,20130630,2013,296650104,35.541,0.061
4450,20140630,2014,296650104,32.398,0.094
4460,20101031,2010,297425100,2587.738,69.753
4460,20111031,2011,297425100,3378.586,94.505
4460,20121031,2012,297425100,3227.117,107.745
4460,20131031,2013,297425100,3262.112,95.736
4460,20141031,2014,297425100,3193.467,98.901
4462,20101231,2010,651587107,1062.741,91.188
4462,20111231,2011,651587107,1191.662,105.496
4462,20121231,2012,651587107,1257.51,117.845
4462,20131231,2013,651587107,1327.274,136.573
4462,20141231,2014,651587107,1231.925,139.183
4467,20101231,2010,299096107,29.96,4.156
4467,20111231,2011,299096107,27.49,2.684
4467,20121231,2012,299096107,24.25,2.595
4467,20131231,2013,299096107,25.702,2.382
4467,20141231,2014,299096107,25.456,2.187
4476,20100331,2009,300645108,333.314,48.511
4476,20110331,2010,300645108,298.215,51.898
4476,20120331,2011,300645108,271.652,35.775
4476,20130331,2012,300645108,293.168,22.379
4476,20140331,2013,300645108,302.217,27.048
4477,20100131,2009,211919105,13.535,2.405
4485,20101231,2010,496719105,58.683,
4485,20111231,2011,496719105,69.705,
4485,20121231,2012,496719105,93.498,
4485,20131231,2013,496719105,116.784,
4485,20141231,2014,496719105,134.996,
4494,20101231,2010,302130109,2679.179,
4494,20111231,2011,302130109,2866.827,
4494,20121231,2012,302130109,2954.125,
4494,20131231,2013,302130109,3014.812,
4494,20141231,2014,302130109,2890.905,
4497,20101231,2010,23291C103,201.393,
4497,20111231,2011,23291C103,213.426,
4497,20121231,2012,23291C103,235.431,
4497,20131231,2013,23291C103,240.612,
4497,20141231,2014,23291C103,219.329,3.099
4498,20100930,2010,45774W108,182.505,
4498,20110930,2011,45774W108,216.53,
4498,20120930,2012,45774W108,208.552,
4498,20130930,2013,45774W108,212.649,
4498,20140930,2014,45774W108,256.795,
4503,20101231,2010,30231G102,302510,1012
4503,20111231,2011,30231G102,331052,1044
4503,20121231,2012,30231G102,333795,1042
4503,20131231,2013,30231G102,346808,1044
4503,20141231,2014,30231G102,349493,971
4510,20101231,2010,302491303,3319.9,100.5
4510,20111231,2011,302491303,3743.5,105.2
4510,20121231,2012,302491303,4373.9,117.8
4510,20131231,2013,302491303,5235.2,148.3
4510,20141231,2014,302491303,5340.5,150.3
4517,20101231,2010,65339F101,52994,
4517,20111231,2011,65339F101,57188,
4517,20121231,2012,65339F101,64439,
4517,20131231,2013,65339F101,69306,
4517,20141231,2014,65339F101,74929,
4523,20100131,2009,47758P307,1000.4,
4523,20110131,2010,47758P307,1020.6,
4542,20121231,2012,73943L100,,
4542,20131231,2013,73943L100,8.075,
4542,20141231,2014,73943L100,16.623,
4544,20100228,2009,90686205,,
4544,20110228,2010,90686205,0.322,
4544,20120229,2011,90686205,0.016,
4560,20100831,2010,307000109,2982.057,0
4560,20110831,2011,307000109,2996.205,0
4560,20120831,2012,307000109,3373.065,0
4560,20130831,2013,307000109,3709.861,0
4560,20140831,2014,307000109,3857.295,0
4579,20100630,2010,307675108,339.121,
4579,20110630,2011,307675108,290.053,
4579,20120630,2012,307675108,255.359,
4579,20130630,2013,307675108,244.136,
4579,20140630,2014,307675108,266.177,
4598,20100531,2009,31428X106,24902,
4598,20110531,2010,31428X106,27385,
4598,20120531,2011,31428X106,29903,
4598,20130531,2012,31428X106,33567,
4598,20140531,2013,31428X106,33070,
4599,20101231,2010,781903604,1437.1,
4599,20111231,2011,781903604,1538.4,
4599,20121231,2012,781903604,1795.1,
4599,20131231,2013,781903604,1817.8,
4599,20141231,2014,781903604,2042.8,
4600,20101231,2010,313549404,7296,156
4600,20111231,2011,313549404,7029,172
4600,20121231,2012,313549404,6927,179
4600,20131231,2013,313549404,7182,173
4600,20141231,2014,313549404,7067,192
4601,20101231,2010,313586109,3221972,
4601,20101231,2010,313586109,3221972,
4601,20111231,2011,313586109,3211484,
4601,20111231,2011,313586109,3211484,
4601,20121231,2012,313586109,3222422,
4601,20121231,2012,313586109,3222422,
4601,20131231,2013,313586109,3270108,
4601,20131231,2013,313586109,3270108,
4601,20141231,2014,313586109,3248176,
4601,20141231,2014,313586109,3248176,
4605,20101231,2010,313747206,3159.553,
4605,20101231,2010,313747206,3159.553,0
4605,20111231,2011,313747206,3659.908,
4605,20111231,2011,313747206,3659.908,0
4605,20121231,2012,313747206,3898.565,
4605,20121231,2012,313747206,3898.565,0
4605,20131231,2013,313747206,4219.294,
4605,20131231,2013,313747206,4219.294,0
4605,20141231,2014,313747206,4546.87,
4605,20141231,2014,313747206,4546.87,0
4606,20101231,2010,19329V105,3243.658,
4606,20111231,2011,19329V105,5697.568,
4606,20121231,2012,19329V105,7453.725,
4607,20100630,2010,313819104,50.146,
4607,20110630,2011,313819104,46.903,
4607,20120630,2012,313819104,46.375,
4607,20130630,2013,313819104,46.982,
4607,20140630,2014,313819104,48.093,
4608,20101231,2010,313855108,764.5,18.8
4608,20111231,2011,313855108,706.7,19.7
4608,20121231,2012,313855108,613.2,10
4608,20131231,2013,313855108,644.8,11
4608,20141231,2014,313855108,658.7,16.6
4611,20100131,2009,55616P104,21300,0
4611,20110131,2010,55616P104,20631,0
4611,20120131,2011,55616P104,22095,0
4611,20130131,2012,55616P104,20991,0
4611,20140131,2013,55616P104,21634,0
4611,20150131,2014,55616P104,21461,0
4622,20101231,2010,315405100,1434.355,27.3
4622,20111231,2011,315405100,1440.651,30.4
4622,20121231,2012,315405100,1079.103,30
4622,20131231,2013,315405100,1008.192,26.9
4622,20141231,2014,315405100,1096.898,19.2
4632,20101231,2010,128058203,143.025,7.685
4632,20111231,2011,128058203,155.328,11.003
4632,20121231,2012,128058203,54.406,10.451
4632,20131231,2013,128058203,89.816,16.917
4632,20141231,2014,128058203,126.275,29.194
4640,20101231,2010,316773100,111007,
4640,20101231,2010,316773100,111007,
4640,20111231,2011,316773100,116967,
4640,20111231,2011,316773100,116967,
4640,20121231,2012,316773100,121894,
4640,20121231,2012,316773100,121894,
4640,20131231,2013,316773100,130443,
4640,20131231,2013,316773100,130443,
4640,20141231,2014,316773100,138706,
4640,20141231,2014,316773100,138706,
4645,20101231,2010,806373106,449.859,
4645,20111231,2011,806373106,479.513,
4645,20121231,2012,806373106,458.821,
4645,20131231,2013,806373106,430.541,
4666,20101231,2010,45899F931,,
4666,20111231,2011,45899F931,,
4666,20121231,2012,45899F931,,
4666,20131231,2013,45899F931,3994.172,
4666,20141231,2014,45899F931,3817.733,
4669,20101231,2010,318071404,3613.641,0
4669,20111231,2011,318071404,4085.36,0
4669,20121231,2012,318071404,5118.023,0
4669,20131231,2013,318071404,5057.568,0
4669,20141231,2014,318071404,5272.678,0
4674,20101231,2010,7591EP100,132351,
4674,20101231,2010,7591EP100,132351,
4674,20111231,2011,7591EP100,127050,
4674,20111231,2011,7591EP100,127050,
4674,20121231,2012,7591EP100,121347,
4674,20121231,2012,7591EP100,121347,
4674,20131231,2013,7591EP100,117396,
4674,20131231,2013,7591EP100,117396,
4674,20141231,2014,7591EP100,119679,
4674,20141231,2014,7591EP100,119679,
4678,20101231,2010,337915102,14136.908,
4678,20101231,2010,337915102,14136.908,
4678,20111231,2011,337915102,14441.702,
4678,20111231,2011,337915102,14441.702,
4678,20121231,2012,337915102,14913.012,
4678,20121231,2012,337915102,14913.012,
4678,20131231,2013,337915102,23909.027,
4678,20131231,2013,337915102,23909.027,
4678,20141231,2014,337915102,24902.347,
4678,20141231,2014,337915102,24902.347,
4681,20111231,2011,448640102,0.207,
4681,20121231,2012,448640102,79.621,
4681,20131231,2013,448640102,79.14,
4685,20101231,2010,898402102,9553.902,
4685,20101231,2010,898402102,9553.902,
4685,20111231,2011,898402102,9727.007,
4685,20111231,2011,898402102,9727.007,
4685,20121231,2012,898402102,9828.667,
4685,20121231,2012,898402102,9828.667,
4685,20131231,2013,898402102,11790.383,
4685,20131231,2013,898402102,11790.383,
4685,20141231,2014,898402102,12250.633,
4685,20141231,2014,898402102,12250.633,
4690,20101231,2010,31946M103,20806.659,
4690,20101231,2010,31946M103,20806.659,
4690,20111231,2011,31946M103,20881.493,
4690,20111231,2011,31946M103,20881.493,
4690,20121231,2012,31946M103,21283.652,
4690,20121231,2012,31946M103,21283.652,
4690,20131231,2013,31946M103,21199.091,
4690,20131231,2013,31946M103,21199.091,
4690,20141231,2014,31946M103,30075.113,
4690,20141231,2014,31946M103,30075.113,
4695,20100331,2009,30246C104,0.251,
4695,20110331,2010,30246C104,0.18,
4695,20120331,2011,30246C104,0.118,
4695,20130331,2012,30246C104,0.08,
4695,20140331,2013,30246C104,0.043,
4699,20101231,2010,55261F104,68021.263,
4699,20101231,2010,55261F104,68021.263,
4699,20111231,2011,55261F104,77924.287,
4699,20111231,2011,55261F104,77924.287,
4699,20121231,2012,55261F104,83008.803,
4699,20121231,2012,55261F104,83008.803,
4699,20131231,2013,55261F104,85162.391,
4699,20131231,2013,55261F104,85162.391,
4699,20141231,2014,55261F104,96685.535,
4699,20141231,2014,55261F104,96685.535,
4707,20100430,2009,320488109,165.873,0
4707,20110430,2010,320488109,157.97,0
4707,20120430,2011,320488109,158.205,0
4707,20130430,2012,320488109,210.266,0
4707,20140430,2013,320488109,208.167,0
4723,20101231,2010,902973304,307786,
4723,20101231,2010,902973304,307786,
4723,20111231,2011,902973304,340122,
4723,20111231,2011,902973304,340122,
4723,20121231,2012,902973304,353855,
4723,20121231,2012,902973304,353855,
4723,20131231,2013,902973304,364021,
4723,20131231,2013,902973304,364021,
4723,20141231,2014,902973304,402529,
4723,20141231,2014,902973304,402529,
4737,20101231,2010,320517105,24698.952,
4737,20101231,2010,320517105,24698.952,
4737,20111231,2011,320517105,24789.384,
4737,20111231,2011,320517105,24789.384,
4737,20121231,2012,320517105,25520.14,
4737,20121231,2012,320517105,25520.14,
4737,20131231,2013,320517105,23789.833,
4737,20131231,2013,320517105,23789.833,
4737,20141231,2014,320517105,25672.887,
4737,20141231,2014,320517105,25672.887,
4740,20101231,2010,976391300,610.128,
4740,20101231,2010,976391300,610.128,0
4740,20111231,2011,976391300,733.933,
4740,20111231,2011,976391300,733.933,0
4740,20121231,2012,976391300,923.163,
4740,20121231,2012,976391300,923.163,0
4740,20131231,2013,976391300,1132.324,
4740,20131231,2013,976391300,1132.324,0
4740,20141231,2014,976391300,1136.261,
4740,20141231,2014,976391300,1136.261,
4759,20100930,2010,338517105,37.314,0
4759,20110930,2011,338517105,38.166,0
4759,20120930,2012,338517105,46.744,0
4759,20130930,2013,338517105,49.624,0
4759,20140930,2014,338517105,53.103,0
4763,20101231,2010,558912200,654.263,
4763,20111231,2011,558912200,661.738,
4763,20121231,2012,558912200,755.807,
4763,20131231,2013,558912200,791.91,
4763,20141231,2014,558912200,834.553,
4771,20100630,2010,339382103,157.67,2
4771,20110630,2011,339382103,164.677,2.2
4771,20120630,2012,339382103,181.672,2.3
4771,20130630,2013,339382103,192.539,2.5
4771,20140630,2014,339382103,210.213,2.8
4798,20101231,2010,341081008,28698,
4798,20111231,2011,341081008,31816,
4798,20121231,2012,341081008,34853,
4798,20131231,2013,341081008,36488,
4798,20141231,2014,341081008,39307,
4799,20101231,2010,26499R004,14056,
4799,20111231,2011,26499R004,14484,
4799,20121231,2012,26499R004,15180,
4799,20131231,2013,26499R004,14757,
4799,20141231,2014,26499R004,15518,
4807,20100430,2009,343468104,131.209,8.104
4807,20110430,2010,343468104,153.063,10.074
4807,20120430,2011,343468104,167.066,10.863
4807,20130430,2012,343468104,162.093,11.431
4809,20101231,2010,343498101,1325.489,
4809,20111231,2011,343498101,1553.998,
4809,20121231,2012,343498101,1995.849,
4809,20131231,2013,343498101,2504.014,
4809,20141231,2014,343498101,2408.974,
4818,20101231,2010,343412102,7614.923,
4818,20111231,2011,343412102,8270.276,
4818,20121231,2012,343412102,8276.043,
4818,20131231,2013,343412102,8323.85,
4818,20141231,2014,343412102,8194.429,
4826,20100630,2010,344437405,21.629,2.458
4826,20110630,2011,344437405,31.581,1.44
4826,20120630,2012,344437405,33.615,1.243
4826,20130630,2013,344437405,73.151,1.439
4826,20140630,2014,344437405,76.79,1.761
4839,20101231,2010,345370860,164687,5000
4839,20111231,2011,345370860,178348,5300
4839,20121231,2012,345370860,190554,5500
4839,20131231,2013,345370860,202026,6400
4839,20141231,2014,345370860,208527,6900
4840,20101231,2010,345397004,101696,
4840,20111231,2011,345397004,100242,
4840,20121231,2012,345397004,105744,
4840,20131231,2013,345397004,115608,
4840,20141231,2014,345397004,122108,
4842,20100131,2009,345605109,11916.711,
4842,20100131,2009,345605109,11916.711,
4842,20110131,2010,345605109,11769.209,
4842,20110131,2010,345605109,11769.209,
4842,20120131,2011,345605109,10504.283,
4842,20120131,2011,345605109,10504.283,
4842,20130131,2012,345605109,10612.432,
4842,20130131,2012,345605109,10612.432,
4842,20131231,2013,345605109,8952.025,
4842,20131231,2013,345605109,8952.025,
4842,20141231,2014,345605109,8814.94,
4842,20141231,2014,345605109,8814.94,
4843,20100331,2009,345838106,6223.531,1053.561
4843,20110331,2010,345838106,6922.454,715.872
4843,20120331,2011,345838106,7491.755,796.932
4843,20130331,2012,345838106,7629.582,963.594
4843,20140331,2013,345838106,12017.531,788.276
4844,20101231,2010,34699Q933,3785.388,
4844,20111231,2011,34699Q933,3381.151,
4844,20121231,2012,34699Q933,2201.862,
4844,20131231,2013,34699Q933,1117.952,
4853,20101031,2010,74112U202,,
4853,20111031,2011,74112U202,0.001,0
4853,20121031,2012,74112U202,0,0
4860,20101231,2010,350060109,378.716,0.3
4860,20111231,2011,350060109,379.894,1.9
4860,20121231,2012,350060109,406.122,2.926
4860,20131231,2013,350060109,413.654,3.154
4860,20141231,2014,350060109,495.121,3.096
4864,20101231,2010,H27178104,3083.539,
4864,20111231,2011,H27178104,2606.943,
4864,20121231,2012,H27178104,2733.924,
4864,20131231,2013,H27178104,2740.272,
4881,20101231,2010,353514102,779.914,7.5
4881,20111231,2011,353514102,829.53,8.2
4881,20121231,2012,353514102,976.379,9.9
4881,20131231,2013,353514102,1051.873,16.8
4881,20141231,2014,353514102,1075.887,19.3
4885,20100930,2010,354613101,10708.088,
4885,20100930,2010,354613101,10708.088,
4885,20110930,2011,354613101,13775.843,
4885,20110930,2011,354613101,13775.843,
4885,20120930,2012,354613101,14751.5,
4885,20120930,2012,354613101,14751.5,
4885,20130930,2013,354613101,15390.3,
4885,20130930,2013,354613101,15390.3,
4885,20140930,2014,354613101,16357.1,
4885,20140930,2014,354613101,16357.1,
4891,20101231,2010,355540204,0.241,
4891,20111231,2011,355540204,0.303,
4900,20100430,2009,358010106,81.42,5.35
4900,20110430,2010,358010106,89.831,5.081
4900,20120430,2011,358010106,106.227,3.86
4900,20130430,2012,358010106,108.909,5.727
4900,20140430,2013,358010106,119.461,5.813
4903,20100331,2009,358435105,65.032,
4903,20110331,2010,358435105,69.584,
4903,20120331,2011,358435105,78.57,
4903,20130331,2012,358435105,76.575,
4903,20140331,2013,358435105,72.284,
4911,20100531,2009,358748101,189.253,
4911,20110531,2010,358748101,195.274,
4911,20120531,2011,358748101,179.969,
4911,20130531,2012,358748101,128.712,
4911,20140531,2013,358748101,129.262,
4918,20101231,2010,359360104,134.905,
4918,20111231,2011,359360104,126.404,
4918,20121231,2012,359360104,123.639,
4925,20100331,2009,35958N107,30272.248,1874.946
4925,20110331,2010,35958N107,32731.283,1997.366
4925,20120331,2011,35958N107,33244.327,2103.786
4925,20130331,2012,35958N107,32493.585,1785.801
4925,20140331,2013,35958N107,31335.881,1595.951
4926,20101130,2010,359694106,1153.457,19.294
4926,20111130,2011,359694106,1227.709,20.949
4926,20121130,2012,359694106,1786.32,21.254
4926,20131130,2013,359694106,1873.028,24.57
4926,20141130,2014,359694106,1869.006,21.245
4936,20100630,2010,361268105,813.868,
4936,20110630,2011,361268105,865.92,
4936,20120630,2012,361268105,873.731,
4936,20130630,2013,361268105,897.286,
4936,20140630,2014,361268105,923.519,
4941,20101231,2010,361448103,5442.4,
4941,20111231,2011,361448103,5857.5,
4941,20121231,2012,361448103,6055.4,
4941,20131231,2013,361448103,6549.6,
4941,20141231,2014,361448103,6937.5,
4973,20101231,2010,363576109,3596,
4973,20111231,2011,363576109,4483.5,
4973,20121231,2012,363576109,5352.3,
