gvkey,datadate,fyear,tic,cusip,exchg,state
4608,20141231,2014,FSS,313855108,11,IL
4611,20100131,2009,M,55616P104,11,OH
4611,20110131,2010,M,55616P104,11,OH
4611,20120131,2011,M,55616P104,11,OH
4611,20130131,2012,M,55616P104,11,OH
4611,20140131,2013,M,55616P104,11,OH
4611,20150131,2014,M,55616P104,11,OH
4622,20101231,2010,FOE,315405100,11,OH
4622,20111231,2011,FOE,315405100,11,OH
4622,20121231,2012,FOE,315405100,11,OH
4622,20131231,2013,FOE,315405100,11,OH
4622,20141231,2014,FOE,315405100,11,OH
4632,20101231,2010,CLBS,128058203,14,NJ
4632,20111231,2011,CLBS,128058203,14,NJ
4632,20121231,2012,CLBS,128058203,14,NJ
4632,20131231,2013,CLBS,128058203,14,NJ
4632,20141231,2014,CLBS,128058203,14,NJ
4640,20101231,2010,FITB,316773100,14,OH
4640,20101231,2010,FITB,316773100,14,OH
4640,20111231,2011,FITB,316773100,14,OH
4640,20111231,2011,FITB,316773100,14,OH
4640,20121231,2012,FITB,316773100,14,OH
4640,20121231,2012,FITB,316773100,14,OH
4640,20131231,2013,FITB,316773100,14,OH
4640,20131231,2013,FITB,316773100,14,OH
4640,20141231,2014,FITB,316773100,14,OH
4640,20141231,2014,FITB,316773100,14,OH
4645,20101231,2010,SGK,806373106,11,IL
4645,20111231,2011,SGK,806373106,11,IL
4645,20121231,2012,SGK,806373106,11,IL
4645,20131231,2013,SGK,806373106,11,IL
4666,20101231,2010,IDC,45899F931,11,MA
4666,20111231,2011,IDC,45899F931,11,MA
4666,20121231,2012,IDC,45899F931,11,MA
4666,20131231,2013,IDC,45899F931,11,MA
4666,20141231,2014,IDC,45899F931,11,MA
4669,20101231,2010,FINGF,318071404,19,BC
4669,20111231,2011,FINGF,318071404,19,BC
4669,20121231,2012,FINGF,318071404,19,BC
4669,20131231,2013,FINGF,318071404,19,BC
4669,20141231,2014,FINGF,318071404,19,BC
4674,20101231,2010,RF,7591EP100,11,AL
4674,20101231,2010,RF,7591EP100,11,AL
4674,20111231,2011,RF,7591EP100,11,AL
4674,20111231,2011,RF,7591EP100,11,AL
4674,20121231,2012,RF,7591EP100,11,AL
4674,20121231,2012,RF,7591EP100,11,AL
4674,20131231,2013,RF,7591EP100,11,AL
4674,20131231,2013,RF,7591EP100,11,AL
4674,20141231,2014,RF,7591EP100,11,AL
4674,20141231,2014,RF,7591EP100,11,AL
4678,20101231,2010,FMER,337915102,14,OH
4678,20101231,2010,FMER,337915102,14,OH
4678,20111231,2011,FMER,337915102,14,OH
4678,20111231,2011,FMER,337915102,14,OH
4678,20121231,2012,FMER,337915102,14,OH
4678,20121231,2012,FMER,337915102,14,OH
4678,20131231,2013,FMER,337915102,14,OH
4678,20131231,2013,FMER,337915102,14,OH
4678,20141231,2014,FMER,337915102,14,OH
4678,20141231,2014,FMER,337915102,14,OH
4681,20111231,2011,HPAC,448640102,19,NY
4681,20121231,2012,HPAC,448640102,19,NY
4681,20131231,2013,HPAC,448640102,19,NY
4685,20101231,2010,TRMK,898402102,14,MS
4685,20101231,2010,TRMK,898402102,14,MS
4685,20111231,2011,TRMK,898402102,14,MS
4685,20111231,2011,TRMK,898402102,14,MS
4685,20121231,2012,TRMK,898402102,14,MS
4685,20121231,2012,TRMK,898402102,14,MS
4685,20131231,2013,TRMK,898402102,14,MS
4685,20131231,2013,TRMK,898402102,14,MS
4685,20141231,2014,TRMK,898402102,14,MS
4685,20141231,2014,TRMK,898402102,14,MS
4690,20101231,2010,FCNCA,31946M103,14,NC
4690,20101231,2010,FCNCA,31946M103,14,NC
4690,20111231,2011,FCNCA,31946M103,14,NC
4690,20111231,2011,FCNCA,31946M103,14,NC
4690,20121231,2012,FCNCA,31946M103,14,NC
4690,20121231,2012,FCNCA,31946M103,14,NC
4690,20131231,2013,FCNCA,31946M103,14,NC
4690,20131231,2013,FCNCA,31946M103,14,NC
4690,20141231,2014,FCNCA,31946M103,14,NC
4690,20141231,2014,FCNCA,31946M103,14,NC
4695,20100331,2009,FCIC,30246C104,19,IN
4695,20110331,2010,FCIC,30246C104,19,IN
4695,20120331,2011,FCIC,30246C104,19,IN
4695,20130331,2012,FCIC,30246C104,19,IN
4695,20140331,2013,FCIC,30246C104,19,IN
4699,20101231,2010,MTB,55261F104,11,NY
4699,20101231,2010,MTB,55261F104,11,NY
4699,20111231,2011,MTB,55261F104,11,NY
4699,20111231,2011,MTB,55261F104,11,NY
4699,20121231,2012,MTB,55261F104,11,NY
4699,20121231,2012,MTB,55261F104,11,NY
4699,20131231,2013,MTB,55261F104,11,NY
4699,20131231,2013,MTB,55261F104,11,NY
4699,20141231,2014,MTB,55261F104,11,NY
4699,20141231,2014,MTB,55261F104,11,NY
4707,20100430,2009,FHRT,320488109,19,CT
4707,20110430,2010,FHRT,320488109,19,CT
4707,20120430,2011,FHRT,320488109,19,CT
4707,20130430,2012,FHRT,320488109,19,CT
4707,20140430,2013,FHRT,320488109,19,CT
4723,20101231,2010,USB,902973304,11,MN
4723,20101231,2010,USB,902973304,11,MN
4723,20111231,2011,USB,902973304,11,MN
4723,20111231,2011,USB,902973304,11,MN
4723,20121231,2012,USB,902973304,11,MN
4723,20121231,2012,USB,902973304,11,MN
4723,20131231,2013,USB,902973304,11,MN
4723,20131231,2013,USB,902973304,11,MN
4723,20141231,2014,USB,902973304,11,MN
4723,20141231,2014,USB,902973304,11,MN
4737,20101231,2010,FHN,320517105,11,TN
4737,20101231,2010,FHN,320517105,11,TN
4737,20111231,2011,FHN,320517105,11,TN
4737,20111231,2011,FHN,320517105,11,TN
4737,20121231,2012,FHN,320517105,11,TN
4737,20121231,2012,FHN,320517105,11,TN
4737,20131231,2013,FHN,320517105,11,TN
4737,20131231,2013,FHN,320517105,11,TN
4737,20141231,2014,FHN,320517105,11,TN
4737,20141231,2014,FHN,320517105,11,TN
4740,20101231,2010,FUR,976391300,11,MA
4740,20101231,2010,FUR,976391300,11,MA
4740,20111231,2011,FUR,976391300,11,MA
4740,20111231,2011,FUR,976391300,11,MA
4740,20121231,2012,FUR,976391300,11,MA
4740,20121231,2012,FUR,976391300,11,MA
4740,20131231,2013,FUR,976391300,11,MA
4740,20131231,2013,FUR,976391300,11,MA
4740,20141231,2014,FUR,976391300,11,MA
4740,20141231,2014,FUR,976391300,11,MA
4759,20100930,2010,BDL,338517105,12,FL
4759,20110930,2011,BDL,338517105,12,FL
4759,20120930,2012,BDL,338517105,12,FL
4759,20130930,2013,BDL,338517105,12,FL
4759,20140930,2014,BDL,338517105,12,FL
4763,20101231,2010,MALJF,558912200,19,ON
4763,20111231,2011,MALJF,558912200,19,ON
4763,20121231,2012,MALJF,558912200,19,ON
4763,20131231,2013,MALJF,558912200,19,ON
4763,20141231,2014,MALJF,558912200,19,ON
4771,20100630,2010,FLXS,339382103,14,IA
4771,20110630,2011,FLXS,339382103,14,IA
4771,20120630,2012,FLXS,339382103,14,IA
4771,20130630,2013,FLXS,339382103,14,IA
4771,20140630,2014,FLXS,339382103,14,IA
4798,20101231,2010,FPL1,341081008,0,FL
4798,20111231,2011,FPL1,341081008,0,FL
4798,20121231,2012,FPL1,341081008,0,FL
4798,20131231,2013,FPL1,341081008,0,FL
4798,20141231,2014,FPL1,341081008,0,FL
4799,20101231,2010,DUK9,26499R004,0,FL
4799,20111231,2011,DUK9,26499R004,0,FL
4799,20121231,2012,DUK9,26499R004,0,FL
4799,20131231,2013,DUK9,26499R004,0,FL
4799,20141231,2014,DUK9,26499R004,0,FL
4807,20100430,2009,FLOW.1,343468104,14,WA
4807,20110430,2010,FLOW.1,343468104,14,WA
4807,20120430,2011,FLOW.1,343468104,14,WA
4807,20130430,2012,FLOW.1,343468104,14,WA
4809,20101231,2010,FLO,343498101,11,GA
4809,20111231,2011,FLO,343498101,11,GA
4809,20121231,2012,FLO,343498101,11,GA
4809,20131231,2013,FLO,343498101,11,GA
4809,20141231,2014,FLO,343498101,11,GA
4818,20101231,2010,FLR,343412102,11,TX
4818,20111231,2011,FLR,343412102,11,TX
4818,20121231,2012,FLR,343412102,11,TX
4818,20131231,2013,FLR,343412102,11,TX
4818,20141231,2014,FLR,343412102,11,TX
4826,20100630,2010,FONR,344437405,14,NY
4826,20110630,2011,FONR,344437405,14,NY
4826,20120630,2012,FONR,344437405,14,NY
4826,20130630,2013,FONR,344437405,14,NY
4826,20140630,2014,FONR,344437405,14,NY
4839,20101231,2010,F,345370860,11,MI
4839,20111231,2011,F,345370860,11,MI
4839,20121231,2012,F,345370860,11,MI
4839,20131231,2013,F,345370860,11,MI
4839,20141231,2014,F,345370860,11,MI
4840,20101231,2010,F1,345397004,0,MI
4840,20111231,2011,F1,345397004,0,MI
4840,20121231,2012,F1,345397004,0,MI
4840,20131231,2013,F1,345397004,0,MI
4840,20141231,2014,F1,345397004,0,MI
4842,20100131,2009,FCE.A,345605109,11,OH
4842,20100131,2009,FCE.A,345605109,11,OH
4842,20110131,2010,FCE.A,345605109,11,OH
4842,20110131,2010,FCE.A,345605109,11,OH
4842,20120131,2011,FCE.A,345605109,11,OH
4842,20120131,2011,FCE.A,345605109,11,OH
4842,20130131,2012,FCE.A,345605109,11,OH
4842,20130131,2012,FCE.A,345605109,11,OH
4842,20131231,2013,FCE.A,345605109,11,OH
4842,20131231,2013,FCE.A,345605109,11,OH
4842,20141231,2014,FCE.A,345605109,11,OH
4842,20141231,2014,FCE.A,345605109,11,OH
4843,20100331,2009,FRX,345838106,11,NY
4843,20110331,2010,FRX,345838106,11,NY
4843,20120331,2011,FRX,345838106,11,NY
4843,20130331,2012,FRX,345838106,11,NY
4843,20140331,2013,FRX,345838106,11,NY
4844,20101231,2010,FST,34699Q933,11,CO
4844,20111231,2011,FST,34699Q933,11,CO
4844,20121231,2012,FST,34699Q933,11,CO
4844,20131231,2013,FST,34699Q933,11,CO
4853,20101031,2010,PVEN,74112U202,19,
4853,20111031,2011,PVEN,74112U202,19,
4853,20121031,2012,PVEN,74112U202,19,
4860,20101231,2010,FSTR,350060109,14,PA
4860,20111231,2011,FSTR,350060109,14,PA
4860,20121231,2012,FSTR,350060109,14,PA
4860,20131231,2013,FSTR,350060109,14,PA
4860,20141231,2014,FSTR,350060109,14,PA
4864,20101231,2010,FWLT,H27178104,14,
4864,20111231,2011,FWLT,H27178104,14,
4864,20121231,2012,FWLT,H27178104,14,
4864,20131231,2013,FWLT,H27178104,14,
4881,20101231,2010,FELE,353514102,14,IN
4881,20111231,2011,FELE,353514102,14,IN
4881,20121231,2012,FELE,353514102,14,IN
4881,20131231,2013,FELE,353514102,14,IN
4881,20141231,2014,FELE,353514102,14,IN
4885,20100930,2010,BEN,354613101,11,CA
4885,20100930,2010,BEN,354613101,11,CA
4885,20110930,2011,BEN,354613101,11,CA
4885,20110930,2011,BEN,354613101,11,CA
4885,20120930,2012,BEN,354613101,11,CA
4885,20120930,2012,BEN,354613101,11,CA
4885,20130930,2013,BEN,354613101,11,CA
4885,20130930,2013,BEN,354613101,11,CA
4885,20140930,2014,BEN,354613101,11,CA
4885,20140930,2014,BEN,354613101,11,CA
4891,20101231,2010,FRWL,355540204,19,CA
4891,20111231,2011,FRWL,355540204,19,CA
4900,20100430,2009,FEIM,358010106,14,NY
4900,20110430,2010,FEIM,358010106,14,NY
4900,20120430,2011,FEIM,358010106,14,NY
4900,20130430,2012,FEIM,358010106,14,NY
4900,20140430,2013,FEIM,358010106,14,NY
4903,20100331,2009,FRD,358435105,12,TX
4903,20110331,2010,FRD,358435105,12,TX
4903,20120331,2011,FRD,358435105,12,TX
4903,20130331,2012,FRD,358435105,12,TX
4903,20140331,2013,FRD,358435105,12,TX
4911,20100531,2009,FRS,358748101,12,OH
4911,20110531,2010,FRS,358748101,12,OH
4911,20120531,2011,FRS,358748101,12,OH
4911,20130531,2012,FRS,358748101,12,OH
4911,20140531,2013,FRS,358748101,12,OH
4918,20101231,2010,FFEX,359360104,14,TX
4918,20111231,2011,FFEX,359360104,14,TX
4918,20121231,2012,FFEX,359360104,14,TX
4925,20100331,2009,FUJIY,35958N107,19,
4925,20110331,2010,FUJIY,35958N107,19,
4925,20120331,2011,FUJIY,35958N107,19,
4925,20130331,2012,FUJIY,35958N107,19,
4925,20140331,2013,FUJIY,35958N107,19,
4926,20101130,2010,FUL,359694106,11,MN
4926,20111130,2011,FUL,359694106,11,MN
4926,20121130,2012,FUL,359694106,11,MN
4926,20131130,2013,FUL,359694106,11,MN
4926,20141130,2014,FUL,359694106,11,MN
4936,20100630,2010,GK,361268105,14,MN
4936,20110630,2011,GK,361268105,14,MN
4936,20120630,2012,GK,361268105,14,MN
4936,20130630,2013,GK,361268105,14,MN
4936,20140630,2014,GK,361268105,14,MN
4941,20101231,2010,GATX,361448103,11,IL
4941,20111231,2011,GATX,361448103,11,IL
4941,20121231,2012,GATX,361448103,11,IL
4941,20131231,2013,GATX,361448103,11,IL
4941,20141231,2014,GATX,361448103,11,IL
4973,20101231,2010,AJG,363576109,11,IL
4973,20111231,2011,AJG,363576109,11,IL
4973,20121231,2012,AJG,363576109,11,IL
4973,20131231,2013,AJG,363576109,11,IL
4973,20141231,2014,AJG,363576109,11,IL
4988,20101231,2010,TGNA,87901J105,11,VA
4988,20111231,2011,TGNA,87901J105,11,VA
4988,20121231,2012,TGNA,87901J105,11,VA
4988,20131231,2013,TGNA,87901J105,11,VA
4988,20141231,2014,TGNA,87901J105,11,VA
4990,20100131,2009,GPS,364760108,11,CA
4990,20110131,2010,GPS,364760108,11,CA
4990,20120131,2011,GPS,364760108,11,CA
4990,20130131,2012,GPS,364760108,11,CA
4990,20140131,2013,GPS,364760108,11,CA
4990,20150131,2014,GPS,364760108,11,CA
5018,20101130,2010,AJRD,7800105,11,CA
5018,20111130,2011,AJRD,7800105,11,CA
5018,20121130,2012,AJRD,7800105,11,CA
5018,20131130,2013,AJRD,7800105,11,CA
5018,20141130,2014,AJRD,7800105,11,CA
5019,20100131,2009,GNDIF,368684106,19,MB
5019,20110131,2010,GNDIF,368684106,19,MB
5019,20120131,2011,GNDIF,368684106,19,MB
5019,20130131,2012,GNDIF,368684106,19,MB
5019,20140131,2013,GNDIF,368684106,19,MB
5019,20150131,2014,GNDIF,368684106,19,MB
5024,20101231,2010,GAM,368802104,11,NY
5024,20111231,2011,GAM,368802104,11,NY
5024,20121231,2012,GAM,368802104,11,NY
5024,20131231,2013,GAM,368802104,11,NY
5024,20141231,2014,GAM,368802104,11,NY
5045,20101231,2010,MCLN,58405Y302,19,PA
5045,20111231,2011,MCLN,58405Y302,19,PA
5046,20101231,2010,GD,369550108,11,VA
5046,20111231,2011,GD,369550108,11,VA
5046,20121231,2012,GD,369550108,11,VA
5046,20131231,2013,GD,369550108,11,VA
5046,20141231,2014,GD,369550108,11,VA
5047,20101231,2010,GE,369604103,11,MA
5047,20111231,2011,GE,369604103,11,MA
5047,20121231,2012,GE,369604103,11,MA
5047,20131231,2013,GE,369604103,11,MA
5047,20141231,2014,GE,369604103,11,MA
5048,20101231,2010,GE1,369622006,0,CT
5048,20101231,2010,GE1,369622006,0,CT
5048,20111231,2011,GE1,369622006,0,CT
5048,20111231,2011,GE1,369622006,0,CT
5048,20121231,2012,GE1,369622006,0,CT
5048,20121231,2012,GE1,369622006,0,CT
5048,20131231,2013,GE1,369622006,0,CT
5048,20131231,2013,GE1,369622006,0,CT
5048,20141231,2014,GE1,369622006,0,CT
5048,20141231,2014,GE1,369622006,0,CT
5050,20100930,2010,JOB,36165A102,12,IL
5050,20110930,2011,JOB,36165A102,12,IL
5050,20120930,2012,JOB,36165A102,12,IL
5050,20130930,2013,JOB,36165A102,12,IL
5050,20140930,2014,JOB,36165A102,12,IL
5071,20100531,2009,GIS,370334104,11,MN
5071,20110531,2010,GIS,370334104,11,MN
5071,20120531,2011,GIS,370334104,11,MN
5071,20130531,2012,GIS,370334104,11,MN
5071,20140531,2013,GIS,370334104,11,MN
5072,20101231,2010,ALLY,02005N100,11,MI
5072,20111231,2011,ALLY,02005N100,11,MI
5072,20121231,2012,ALLY,02005N100,11,MI
5072,20121231,2012,ALLY,02005N100,11,MI
5072,20131231,2013,ALLY,02005N100,11,MI
5072,20131231,2013,ALLY,02005N100,11,MI
5072,20141231,2014,ALLY,02005N100,11,MI
5072,20141231,2014,ALLY,02005N100,11,MI
5073,20101231,2010,GM,37045V100,11,MI
5073,20111231,2011,GM,37045V100,11,MI
5073,20121231,2012,GM,37045V100,11,MI
5073,20131231,2013,GM,37045V100,11,MI
5073,20141231,2014,GM,37045V100,11,MI
5087,20101231,2010,SPXC,784635104,11,NC
5087,20111231,2011,SPXC,784635104,11,NC
5087,20121231,2012,SPXC,784635104,11,NC
5087,20131231,2013,SPXC,784635104,11,NC
5087,20141231,2014,SPXC,784635104,11,NC
5109,20100131,2009,GCO,371532102,11,TN
5109,20110131,2010,GCO,371532102,11,TN
5109,20120131,2011,GCO,371532102,11,TN
5109,20130131,2012,GCO,371532102,11,TN
5109,20140131,2013,GCO,371532102,11,TN
5109,20150131,2014,GCO,371532102,11,TN
5116,20101231,2010,GNTX,371901109,14,MI
5116,20111231,2011,GNTX,371901109,14,MI
5116,20121231,2012,GNTX,371901109,14,MI
5116,20131231,2013,GNTX,371901109,14,MI
5116,20141231,2014,GNTX,371901109,14,MI
5125,20101231,2010,GPC,372460105,11,GA
5125,20111231,2011,GPC,372460105,11,GA
5125,20121231,2012,GPC,372460105,11,GA
5125,20131231,2013,GPC,372460105,11,GA
5125,20141231,2014,GPC,372460105,11,GA
5135,20101231,2010,SO2,373334002,0,GA
5135,20111231,2011,SO2,373334002,0,GA
5135,20121231,2012,SO2,373334002,0,GA
5135,20131231,2013,SO2,373334002,0,GA
5135,20141231,2014,SO2,373334002,0,GA
5142,20100430,2009,GRB,373730100,11,CT
5142,20110430,2010,GRB,373730100,11,CT
5149,20101231,2010,GTY,374297109,11,NY
5149,20101231,2010,GTY,374297109,11,NY
5149,20111231,2011,GTY,374297109,11,NY
5149,20111231,2011,GTY,374297109,11,NY
5149,20121231,2012,GTY,374297109,11,NY
5149,20121231,2012,GTY,374297109,11,NY
5149,20131231,2013,GTY,374297109,11,NY
5149,20131231,2013,GTY,374297109,11,NY
5149,20141231,2014,GTY,374297109,11,NY
5149,20141231,2014,GTY,374297109,11,NY
5165,20100331,2009,GIGA,375175106,19,CA
5165,20110331,2010,GIGA,375175106,19,CA
5165,20120331,2011,GIGA,375175106,19,CA
5165,20130331,2012,GIGA,375175106,19,CA
5165,20140331,2013,GIGA,375175106,19,CA
5179,20101231,2010,GLT,377316104,11,PA
5179,20111231,2011,GLT,377316104,11,PA
5179,20121231,2012,GLT,377316104,11,PA
5179,20131231,2013,GLT,377316104,11,PA
5179,20141231,2014,GLT,377316104,11,PA
5180,20101231,2010,GSK,37733W105,11,
5180,20111231,2011,GSK,37733W105,11,
5180,20121231,2012,GSK,37733W105,11,
5180,20131231,2013,GSK,37733W105,11,
5180,20141231,2014,GSK,37733W105,11,
5202,20101231,2010,WSRA,95952L200,19,AZ
5202,20111231,2011,WSRA,95952L200,19,AZ
5205,20101231,2010,GDRZF,38068N108,19,WA
5205,20111231,2011,GDRZF,38068N108,19,WA
5205,20121231,2012,GDRZF,38068N108,19,WA
5205,20131231,2013,GDRZF,38068N108,19,WA
5205,20141231,2014,GDRZF,38068N108,19,WA
5210,20100531,2009,GLDC,381010107,14,AL
5210,20110531,2010,GLDC,381010107,14,AL
5210,20120531,2011,GLDC,381010107,14,AL
5210,20130531,2012,GLDC,381010107,14,AL
5210,20140531,2013,GLDC,381010107,14,AL
5215,20101231,2010,WTMK,96536P105,19,FL
5215,20111231,2011,WTMK,96536P105,19,FL
5218,20101231,2010,GV,381370105,12,FL
5218,20111231,2011,GV,381370105,12,FL
5218,20121231,2012,GV,381370105,12,FL
5218,20131231,2013,GV,381370105,12,FL
5218,20141231,2014,GV,381370105,12,FL
5229,20101231,2010,GR,382388106,11,NC
5229,20111231,2011,GR,382388106,11,NC
5234,20101231,2010,GT,382550101,14,OH
5234,20111231,2011,GT,382550101,14,OH
5234,20121231,2012,GT,382550101,14,OH
5234,20131231,2013,GT,382550101,14,OH
5234,20141231,2014,GT,382550101,14,OH
5237,20101231,2010,GRC,383082104,11,OH
5237,20111231,2011,GRC,383082104,11,OH
5237,20121231,2012,GRC,383082104,11,OH
5237,20131231,2013,GRC,383082104,11,OH
5237,20141231,2014,GRC,383082104,11,OH
5241,20101231,2010,KYTH,501570105,14,CA
5241,20111231,2011,KYTH,501570105,14,CA
5241,20121231,2012,KYTH,501570105,14,CA
5241,20131231,2013,KYTH,501570105,14,CA
5241,20141231,2014,KYTH,501570105,14,CA
5242,20101231,2010,6283B,19399Z911,1,AZ
5242,20111231,2011,6283B,19399Z911,1,AZ
5242,20121231,2012,6283B,19399Z911,1,AZ
5242,20131231,2013,6283B,19399Z911,1,AZ
5242,20141231,2014,6283B,19399Z911,1,AZ
5250,20101231,2010,GRA,38388F108,11,MD
5250,20111231,2011,GRA,38388F108,11,MD
5250,20121231,2012,GRA,38388F108,11,MD
5250,20131231,2013,GRA,38388F108,11,MD
5250,20141231,2014,GRA,38388F108,11,MD
5252,20101231,2010,GGG,384109104,11,MN
5252,20111231,2011,GGG,384109104,11,MN
5252,20121231,2012,GGG,384109104,11,MN
5252,20131231,2013,GGG,384109104,11,MN
5252,20141231,2014,GGG,384109104,11,MN
5254,20100331,2009,GHM,384556106,11,NY
5254,20110331,2010,GHM,384556106,11,NY
5254,20120331,2011,GHM,384556106,11,NY
5254,20130331,2012,GHM,384556106,11,NY
5254,20140331,2013,GHM,384556106,11,NY
5256,20101231,2010,GWW,384802104,11,IL
5256,20111231,2011,GWW,384802104,11,IL
5256,20121231,2012,GWW,384802104,11,IL
5256,20131231,2013,GWW,384802104,11,IL
5256,20141231,2014,GWW,384802104,11,IL
5284,20101231,2010,GTN,389375106,11,GA
5284,20111231,2011,GTN,389375106,11,GA
5284,20121231,2012,GTN,389375106,11,GA
5284,20131231,2013,GTN,389375106,11,GA
5284,20141231,2014,GTN,389375106,11,GA
5288,20101231,2010,1737B,389406109,1,MO
5288,20111231,2011,1737B,389406109,1,MO
5288,20121231,2012,1737B,389406109,1,MO
5288,20131231,2013,1737B,389406109,1,MO
5288,20141231,2014,1737B,389406109,1,MO
5296,20111231,2011,6284B,19399X916,1,AZ
5296,20121231,2012,6284B,19399X916,1,AZ
5296,20131231,2013,6284B,19399X916,1,AZ
5298,20121231,2012,HEN.UN,29270D103,7,ON
5298,20131231,2013,HEN.UN,29270D103,7,ON
5298,20141231,2014,HEN.UN,29270D103,7,ON
5299,20121231,2012,JFTSF,466135100,19,ON
5299,20131231,2013,JFTSF,466135100,19,ON
5299,20141231,2014,JFTSF,466135100,19,ON
5301,20100228,2009,GAPTQ,390064103,19,NJ
5301,20110228,2010,GAPTQ,390064103,19,NJ
5313,20101231,2010,GNI,391064102,11,MN
5313,20111231,2011,GNI,391064102,11,MN
5313,20121231,2012,GNI,391064102,11,MN
5313,20131231,2013,GNI,391064102,11,MN
5313,20141231,2014,GNI,391064102,11,MN
5327,20101231,2010,PXFG,71903M209,19,CA
5327,20111231,2011,PXFG,71903M209,19,CA
5327,20121231,2012,PXFG,71903M209,19,CA
5327,20131231,2013,PXFG,71903M209,19,CA
5327,20141231,2014,PXFG,71903M209,19,CA
5336,20101231,2010,ALSE,21152202,19,MA
5336,20111231,2011,ALSE,21152202,19,MA
5336,20121231,2012,ALSE,21152202,19,MA
5336,20131231,2013,ALSE,21152202,19,MA
5338,20101031,2010,GEF,397624107,11,OH
5338,20111031,2011,GEF,397624107,11,OH
5338,20121031,2012,GEF,397624107,11,OH
5338,20131031,2013,GEF,397624107,11,OH
5338,20141031,2014,GEF,397624107,11,OH
5342,20101231,2010,MGI,60935Y208,14,TX
5342,20101231,2010,MGI,60935Y208,14,TX
5342,20111231,2011,MGI,60935Y208,14,TX
5342,20111231,2011,MGI,60935Y208,14,TX
5342,20121231,2012,MGI,60935Y208,14,TX
5342,20121231,2012,MGI,60935Y208,14,TX
5342,20131231,2013,MGI,60935Y208,14,TX
5342,20131231,2013,MGI,60935Y208,14,TX
5342,20141231,2014,MGI,60935Y208,14,TX
5342,20141231,2014,MGI,60935Y208,14,TX
5357,20101231,2010,GRBEQ,400095204,19,CA
5357,20101231,2010,GRBEQ,400095204,19,CA
5379,20101231,2010,GLF,402629505,12,TX
5379,20111231,2011,GLF,402629505,12,TX
5379,20121231,2012,GLF,402629505,12,TX
5379,20131231,2013,GLF,402629505,12,TX
5379,20141231,2014,GLF,402629505,12,TX
5385,20101231,2010,SO3,402479000,0,FL
5385,20111231,2011,SO3,402479000,0,FL
5385,20121231,2012,SO3,402479000,0,FL
5385,20131231,2013,SO3,402479000,0,FL
5385,20141231,2014,SO3,402479000,0,FL
5387,20101231,2010,ETR7,29364L003,0,LA
5387,20111231,2011,ETR7,29364L003,0,LA
5387,20121231,2012,ETR7,29364L003,0,LA
5387,20131231,2013,ETR7,29364L003,0,LA
5387,20141231,2014,ETR7,29364L003,0,LA
5395,20101231,2010,GYRO,403829104,14,NY
5395,20101231,2010,GYRO,403829104,14,NY
5395,20111231,2011,GYRO,403829104,14,NY
5395,20111231,2011,GYRO,403829104,14,NY
5395,20121231,2012,GYRO,403829104,14,NY
5395,20121231,2012,GYRO,403829104,14,NY
5395,20131231,2013,GYRO,403829104,14,NY
5395,20131231,2013,GYRO,403829104,14,NY
5395,20141231,2014,GYRO,403829104,14,NY
5395,20141231,2014,GYRO,403829104,14,NY
5404,20101231,2010,HEIIQ,404160103,19,MN
5404,20111231,2011,HEIIQ,404160103,19,MN
5404,20121231,2012,HEIIQ,404160103,19,MN
5404,20131231,2013,HEIIQ,404160103,19,MN
5408,20101231,2010,HMG,404232100,12,FL
5408,20111231,2011,HMG,404232100,12,FL
5408,20121231,2012,HMG,404232100,12,FL
5408,20131231,2013,HMG,404232100,12,FL
5408,20141231,2014,HMG,404232100,12,FL
5439,20101231,2010,HAL,406216101,11,TX
5439,20111231,2011,HAL,406216101,11,TX
